Date,SKU,Vendor,Warehouse,Units_Sold,Returns_Qty,Cancellations_Qty,Is_Promotion,Discount_Pct,In_Stock,Category,Brand,Style_ID,Size,Gross_Orders,Fulfilled_Units,Net_Realised_Units,Net_GMV_INR,Promotion,Marketplace,Product_Name,Article_Type,Gender,Colour,MRP_INR,Selling_Price_INR,Lifecycle_Stage,Availability_Status,Launch_Date,End_Of_Life_Date,Marketplace_Seller,Myntra_Product_URL,Price_Captured_On,Catalogue_Data_Provenance,Commercial_Data_Provenance
2026-06-09,MYN-38831890-KING,INDRA FAB PRIVATE LIMITED,BLR_FC,9,1,0,no,67,yes,Home & Living,Sangria,38831890,King,9,9,8,11872,Organic,Myntra,Sangria Blue 300 TC King Double Bedsheet With 2 Pillow Covers – 2.74 m × 2.74 m,Bedsheets,Home,Blue,4499,1484,Core,Active,2025-01-01,,INDRA FAB PRIVATE LIMITED,https://www.myntra.com/bedsheets/sangria/sangria-blue-300-tc-king-double-bedsheet-with-2-pillow-covers-274-m-x-274-m/38831890/buy,2026-08-01,Public Myntra product listing snapshot,Synthetic demo planning assumption
2026-06-09,MYN-38606077-KING,FASHION DECOR,DEL_FC,3,0,0,no,80.1,yes,Home & Living,FABINALIV,38606077,King,3,3,3,1992,Organic,Myntra,FABINALIV Off White Cartoon Print 300 TC King Bedsheet with 2 Pillow Covers,Bedsheets,Home,Off White,3329,664,End of Life,Active,2025-01-01,2026-07-31,FASHION DECOR,https://www.myntra.com/bedsheets/fabinaliv/fabinaliv-off-white-cartoon-print-300-tc-king-bedsheet-with-2-pillow-covers/38606077/buy,2026-08-01,Public Myntra product listing snapshot,Synthetic demo planning assumption
2026-06-10,MYN-3314131-M,GARG ACRYLICS LTD.,BLR_FC,43,3,1,no,20.1,yes,Men Western Wear,Roadster,3314131,M,43,42,39,9321,Organic,Myntra,Roadster Men Black Solid Round Neck T-shirt,T-shirts,Men,Black,299,239,Growth,Active,2025-01-01,,GARG ACRYLICS LTD.,https://www.myntra.com/tshirts/roadster/roadster-men-black-solid-round-neck-t-shirt/3314131/buy,2026-08-01,Public Myntra product listing snapshot,Synthetic demo planning assumption
2026-06-10,MYN-3314131-M,GARG ACRYLICS LTD.,DEL_FC,34,3,1,no,20.1,yes,Men Western Wear,Roadster,3314131,M,34,33,30,7170,Organic,Myntra,Roadster Men Black Solid Round Neck T-shirt,T-shirts,Men,Black,299,239,Core,Active,2025-01-01,,GARG ACRYLICS LTD.,https://www.myntra.com/tshirts/roadster/roadster-men-black-solid-round-neck-t-shirt/3314131/buy,2026-08-01,Public Myntra product listing snapshot,Synthetic demo planning assumption
2026-06-10,MYN-7139482-32,AR FASHION STUDIO,MUM_FC,19,3,1,no,57.1,yes,Men Western Wear,Roadster,7139482,32,19,18,15,10935,Organic,Myntra,Roadster Men Black Slim Fit Mid-Rise Clean Look Stretchable Jeans,Jeans,Men,Black,1699,729,Core,Active,2025-01-01,,AR FASHION STUDIO,https://www.myntra.com/jeans/roadster/roadster-men-black-slim-fit-mid-rise-clean-look-stretchable-jeans/7139482/buy,2026-08-01,Public Myntra product listing snapshot,Synthetic demo planning assumption
2026-06-10,MYN-7139482-34,AR FASHION STUDIO,BLR_FC,15,2,1,no,57.1,yes,Men Western Wear,Roadster,7139482,34,15,14,12,8748,Organic,Myntra,Roadster Men Black Slim Fit Mid-Rise Clean Look Stretchable Jeans,Jeans,Men,Black,1699,729,Markdown,Active,2025-01-01,,AR FASHION STUDIO,https://www.myntra.com/jeans/roadster/roadster-men-black-slim-fit-mid-rise-clean-look-stretchable-jeans/7139482/buy,2026-08-01,Public Myntra product listing snapshot,Synthetic demo planning assumption
2026-06-10,MYN-20721342-M,M/S IBA CRAFTS PRIVATE LIMITED,MUM_FC,28,12,1,no,64,yes,Women Western Wear,DressBerry,20721342,M,28,27,15,16740,Organic,Myntra,DressBerry Pink Floral Midi Dress,Dresses,Women,Pink,3099,1116,Core,Active,2025-01-01,,M/S IBA CRAFTS PRIVATE LIMITED,https://www.myntra.com/dresses/dressberry/dressberry-pink-floral-midi-dress/20721342/buy,2026-08-01,Public Myntra product listing snapshot,Synthetic demo planning assumption
2026-06-10,MYN-20721342-M,M/S IBA CRAFTS PRIVATE LIMITED,BLR_FC,16,4,1,no,64,yes,Women Western Wear,DressBerry,20721342,M,16,15,11,12276,Organic,Myntra,DressBerry Pink Floral Midi Dress,Dresses,Women,Pink,3099,1116,Core,Active,2025-01-01,,M/S IBA CRAFTS PRIVATE LIMITED,https://www.myntra.com/dresses/dressberry/dressberry-pink-floral-midi-dress/20721342/buy,2026-08-01,Public Myntra product listing snapshot,Synthetic demo planning assumption
2026-06-10,MYN-32016912-S,Vision Star,KOL_FC,29,5,1,no,59.1,yes,Women Western Wear,DressBerry,32016912,S,29,28,23,6578,Organic,Myntra,DressBerry Square Neck Top,Tops,Women,As listed,699,286,Core,Active,2025-01-01,,Vision Star,https://www.myntra.com/tops/dressberry/dressberry-square-neck-top/32016912/buy,2026-08-01,Public Myntra product listing snapshot,Synthetic demo planning assumption
2026-06-10,MYN-32016912-M,Vision Star,DEL_FC,21,4,1,no,59.1,yes,Women Western Wear,DressBerry,32016912,M,21,20,16,4576,Organic,Myntra,DressBerry Square Neck Top,Tops,Women,As listed,699,286,Core,Paused,2025-01-01,,Vision Star,https://www.myntra.com/tops/dressberry/dressberry-square-neck-top/32016912/buy,2026-08-01,Public Myntra product listing snapshot,Synthetic demo planning assumption
2026-06-10,MYN-39808527-L,WHITE IMPACT,BLR_FC,30,6,1,no,69.3,yes,Women Western Wear,DressBerry,39808527,L,30,29,23,14122,Organic,Myntra,DressBerry Top,Tops,Women,As listed,1999,614,Core,Active,2025-01-01,,WHITE IMPACT,https://www.myntra.com/tops/dressberry/dressberry-top/39808527/buy,2026-08-01,Public Myntra product listing snapshot,Synthetic demo planning assumption
2026-06-10,MYN-38471815-M,Astitva Creations Private Limited,DEL_FC,21,3,1,no,71.7,yes,Women Ethnic Wear,Anouk,38471815,M,21,20,17,9622,Organic,Myntra,Anouk Women Kurta,Kurtas,Women,As listed,1999,566,Core,Active,2025-01-01,,Astitva Creations Private Limited,https://www.myntra.com/kurtas/anouk/anouk-women-kurta/38471815/buy,2026-08-01,Public Myntra product listing snapshot,Synthetic demo planning assumption
2026-06-10,MYN-38471815-M,Astitva Creations Private Limited,KOL_FC,14,3,0,no,71.7,yes,Women Ethnic Wear,Anouk,38471815,M,14,14,11,6226,Organic,Myntra,Anouk Women Kurta,Kurtas,Women,As listed,1999,566,Core,Active,2025-01-01,,Astitva Creations Private Limited,https://www.myntra.com/kurtas/anouk/anouk-women-kurta/38471815/buy,2026-08-01,Public Myntra product listing snapshot,Synthetic demo planning assumption
2026-06-10,MYN-34530975-L,Astitva Creations Private Limited,MUM_FC,13,2,1,no,68.9,yes,Women Ethnic Wear,Anouk,34530975,L,13,12,10,5590,Organic,Myntra,Anouk Women Ethnic Motifs Embroidered A-Line Kurta,Kurtas,Women,As listed,1799,559,Core,Active,2025-01-01,,Astitva Creations Private Limited,https://www.myntra.com/kurtas/anouk/anouk-women-ethnic-motifs-embroidered-a-line-kurta/34530975/buy,2026-08-01,Public Myntra product listing snapshot,Synthetic demo planning assumption
2026-06-10,MYN-34530975-XL,Astitva Creations Private Limited,BLR_FC,9,1,0,no,68.9,yes,Women Ethnic Wear,Anouk,34530975,XL,9,9,8,4472,Organic,Myntra,Anouk Women Ethnic Motifs Embroidered A-Line Kurta,Kurtas,Women,As listed,1799,559,Core,Active,2025-01-01,,Astitva Creations Private Limited,https://www.myntra.com/kurtas/anouk/anouk-women-ethnic-motifs-embroidered-a-line-kurta/34530975/buy,2026-08-01,Public Myntra product listing snapshot,Synthetic demo planning assumption
2026-06-10,MYN-30534878-OS,KEEV LIFESTYLES PRIVATE LIMITED,DEL_FC,7,1,0,no,78.9,yes,Women Ethnic Wear,Anouk,30534878,One Size,7,7,6,6084,Organic,Myntra,Anouk Saree,Sarees,Women,As listed,4799,1014,Core,Active,2025-01-01,,KEEV LIFESTYLES PRIVATE LIMITED,https://www.myntra.com/sarees/anouk/anouk-saree/30534878/buy,2026-08-01,Public Myntra product listing snapshot,Synthetic demo planning assumption
2026-06-10,MYN-13346136-M,SANGAM (INDIA) LIMITED,MUM_FC,20,3,1,no,70.8,yes,Sports Wear,HRX by Hrithik Roshan,13346136,M,20,19,16,7936,Organic,Myntra,HRX Women Skinny Fit Seamless Rapid-Dry Antimicrobial Yoga Tights,Tights,Women,As listed,1699,496,Core,Active,2025-01-01,,SANGAM (INDIA) LIMITED,https://www.myntra.com/tights/hrxbyhrithikroshan/hrx-by-hrithik-roshan-women-skinny-fit-seamless-rapid-dry-antimicrobial-yoga-tights/13346136/buy,2026-08-01,Public Myntra product listing snapshot,Synthetic demo planning assumption
2026-06-10,MYN-13346136-M,SANGAM (INDIA) LIMITED,BLR_FC,18,3,1,no,70.8,yes,Sports Wear,HRX by Hrithik Roshan,13346136,M,18,17,14,6944,Organic,Myntra,HRX Women Skinny Fit Seamless Rapid-Dry Antimicrobial Yoga Tights,Tights,Women,As listed,1699,496,Core,Active,2025-01-01,,SANGAM (INDIA) LIMITED,https://www.myntra.com/tights/hrxbyhrithikroshan/hrx-by-hrithik-roshan-women-skinny-fit-seamless-rapid-dry-antimicrobial-yoga-tights/13346136/buy,2026-08-01,Public Myntra product listing snapshot,Synthetic demo planning assumption
2026-06-10,MYN-25587450-L,GURKIRPA LIFESTYLE COMPANY,DEL_FC,15,2,1,no,67,yes,Sports Wear,HRX by Hrithik Roshan,25587450,L,15,14,12,5928,Organic,Myntra,HRX Women Mid Rise Tights,Tights,Women,As listed,1499,494,Core,Active,2025-01-01,,GURKIRPA LIFESTYLE COMPANY,https://www.myntra.com/tights/hrxbyhrithikroshan/hrx-by-hrithik-roshan-women-mid-rise-tights/25587450/buy,2026-08-01,Public Myntra product listing snapshot,Synthetic demo planning assumption
2026-06-10,MYN-25587450-L,GURKIRPA LIFESTYLE COMPANY,KOL_FC,12,2,1,no,67,yes,Sports Wear,HRX by Hrithik Roshan,25587450,L,12,11,9,4446,Organic,Myntra,HRX Women Mid Rise Tights,Tights,Women,As listed,1499,494,Core,Active,2025-01-01,,GURKIRPA LIFESTYLE COMPANY,https://www.myntra.com/tights/hrxbyhrithikroshan/hrx-by-hrithik-roshan-women-mid-rise-tights/25587450/buy,2026-08-01,Public Myntra product listing snapshot,Synthetic demo planning assumption
2026-06-10,MYN-40200375-UK8,Treespoon Private Limited,MUM_FC,13,3,0,no,67.5,yes,Footwear,HRX by Hrithik Roshan,40200375,UK 8,13,13,10,12990,Organic,Myntra,HRX Men Running Shoes,Sports Shoes,Men,As listed,3999,1299,Core,Active,2025-01-01,,Treespoon Private Limited,https://www.myntra.com/sports-shoes/hrxbyhrithikroshan/hrx-by-hrithik-roshan-men-running-shoes/40200375/buy,2026-08-01,Public Myntra product listing snapshot,Synthetic demo planning assumption
2026-06-10,MYN-40200375-UK8,Treespoon Private Limited,DEL_FC,11,2,0,no,67.5,yes,Footwear,HRX by Hrithik Roshan,40200375,UK 8,11,11,9,11691,Organic,Myntra,HRX Men Running Shoes,Sports Shoes,Men,As listed,3999,1299,Core,Active,2025-01-01,,Treespoon Private Limited,https://www.myntra.com/sports-shoes/hrxbyhrithikroshan/hrx-by-hrithik-roshan-men-running-shoes/40200375/buy,2026-08-01,Public Myntra product listing snapshot,Synthetic demo planning assumption
2026-06-10,MYN-36220389-UK9,Supercom Net,BLR_FC,16,3,0,no,69,yes,Footwear,HRX by Hrithik Roshan,36220389,UK 9,16,16,13,14092,Organic,Myntra,HRX Men Running Shoes,Sports Shoes,Men,As listed,3499,1084,Core,Active,2025-01-01,,Supercom Net,https://www.myntra.com/sports-shoes/hrxbyhrithikroshan/hrx-by-hrithik-roshan-men-running-shoes/36220389/buy,2026-08-01,Public Myntra product listing snapshot,Synthetic demo planning assumption
2026-06-10,MYN-36220389-UK9,Supercom Net,MUM_FC,13,3,1,no,69,yes,Footwear,HRX by Hrithik Roshan,36220389,UK 9,13,12,9,9756,Organic,Myntra,HRX Men Running Shoes,Sports Shoes,Men,As listed,3499,1084,Core,Active,2025-01-01,,Supercom Net,https://www.myntra.com/sports-shoes/hrxbyhrithikroshan/hrx-by-hrithik-roshan-men-running-shoes/36220389/buy,2026-08-01,Public Myntra product listing snapshot,Synthetic demo planning assumption
2026-06-10,MYN-31026146-UK6,SAPPHIRE WOLF FASHION PRIVATE LIMITED,KOL_FC,7,1,0,no,71.8,yes,Footwear,Roadster,31026146,UK 6,7,7,6,4224,Organic,Myntra,Roadster Women PU Stylish Casual Lightweight Comfort Sneaker,Casual Shoes,Women,As listed,2499,704,Markdown,Active,2025-01-01,,SAPPHIRE WOLF FASHION PRIVATE LIMITED,https://www.myntra.com/casual-shoes/roadster/roadster-women-pu-stylish-casual-lightweight-comfort-sneaker/31026146/buy,2026-08-01,Public Myntra product listing snapshot,Synthetic demo planning assumption
2026-06-10,MYN-18774016-OS,KP Leather Associates,MUM_FC,0,0,0,no,74,yes,Accessories,Roadster,18774016,One Size,0,0,0,0,Organic,Myntra,Roadster X fwd Unisex Black Backpacks 30 L,Backpacks,Unisex,Black,2499,649,Core,Active,2025-01-01,,KP Leather Associates,https://www.myntra.com/backpacks/roadster/-roadster-unisex-black-backpacks/18774016/buy,2026-08-01,Public Myntra product listing snapshot,Synthetic demo planning assumption
2026-06-10,MYN-33559982-OS,PARUL HANDICRAFTS (P)LTD,DEL_FC,15,1,1,no,62,yes,Accessories,DressBerry,33559982,One Size,15,14,13,10855,Organic,Myntra,DressBerry Women Black Embellished Floral Satin Handbag,Handbags,Women,Black,2199,835,Core,Active,2025-01-01,,PARUL HANDICRAFTS (P)LTD,https://www.myntra.com/handbags/dressberry/dressberry-women-black-embellished-floral-satin-handbag-/33559982/buy,2026-08-01,Public Myntra product listing snapshot,Synthetic demo planning assumption
2026-06-10,MYN-23839854-34,Kastner Leather Trading Pvt Ltd,BLR_FC,7,0,0,no,80,yes,Accessories,Mast & Harbour,23839854,34,7,7,7,2793,Organic,Myntra,Mast & Harbour Men Black Slim Formal Belt,Belts,Men,Black,1999,399,End of Life,Active,2025-01-01,2026-07-31,Kastner Leather Trading Pvt Ltd,https://www.myntra.com/belts/mastharbour/mast--harbour-men-black-slim-formal-belt/23839854/buy,2026-08-01,Public Myntra product listing snapshot,Synthetic demo planning assumption
2026-06-10,MYN-24541476-7-8Y,CROSSROADS CLOTHING PVT LTD,DEL_FC,28,3,1,no,66.1,yes,Kids Wear,YK,24541476,7-8Y,28,27,24,10536,Organic,Myntra,YK Boys Typography Printed Pure Cotton Oversized Fit Casual T-shirt,T-shirts,Boys,As listed,1295,439,Core,Active,2025-01-01,,CROSSROADS CLOTHING PVT LTD,https://www.myntra.com/tshirts/yk/yk-boys-typography-printed-pure-cotton-oversized-fit-casual-t-shirt/24541476/buy,2026-08-01,Public Myntra product listing snapshot,Synthetic demo planning assumption
2026-06-10,MYN-24541476-7-8Y,CROSSROADS CLOTHING PVT LTD,KOL_FC,18,2,1,no,66.1,yes,Kids Wear,YK,24541476,7-8Y,18,17,15,6585,Organic,Myntra,YK Boys Typography Printed Pure Cotton Oversized Fit Casual T-shirt,T-shirts,Boys,As listed,1295,439,Core,Active,2025-01-01,,CROSSROADS CLOTHING PVT LTD,https://www.myntra.com/tshirts/yk/yk-boys-typography-printed-pure-cotton-oversized-fit-casual-t-shirt/24541476/buy,2026-08-01,Public Myntra product listing snapshot,Synthetic demo planning assumption
2026-06-10,MYN-42034038-9-10Y,Omnitech Retail,MUM_FC,12,2,0,no,60,yes,Kids Wear,YK,42034038,9-10Y,12,12,10,9190,Organic,Myntra,YK Boys Printed T-shirt,T-shirts,Boys,As listed,2299,919,Markdown,Active,2025-01-01,,Omnitech Retail,https://www.myntra.com/tshirts/yk/yk-boys-printed-t-shirt/42034038/buy,2026-08-01,Public Myntra product listing snapshot,Synthetic demo planning assumption
2026-06-10,MYN-32619377-OS,Nyraa Young Cosmetics Private Limited,BLR_FC,0,0,0,no,38.9,yes,Beauty & Personal Care,nandiayan,32619377,One Size,0,0,0,0,Organic,Myntra,nandiayan Women Liquid Lipstick Set of 12 Smudge Proof Matte Shades – 2.5 ml Each,Lipstick,Women,Multi,455,278,Core,Active,2025-01-01,,Nyraa Young Cosmetics Private Limited,https://www.myntra.com/lipstick/nandiayan/nandiayan-women-liquid-lipstick-set-of-12-smudge-proof-matte-shades--25ml-each/32619377/buy,2026-08-01,Public Myntra product listing snapshot,Synthetic demo planning assumption
2026-06-10,MYN-27916434-OS,Supercom Net,DEL_FC,26,1,1,no,15.1,yes,Beauty & Personal Care,ETUDE,27916434,One Size,26,25,24,9168,Organic,Myntra,ETUDE Dear Darling Water Tint 9g – Red Grapefruit Ade 4,Lip Tint,Women,Red Grapefruit,450,382,Core,Active,2025-01-01,,Supercom Net,https://www.myntra.com/lipstick/etude/etude-dear-darling-water-tint-9g---red-grapefruit-ade-4/27916434/buy,2026-08-01,Public Myntra product listing snapshot,Synthetic demo planning assumption
2026-06-10,MYN-28546552-OS,HONASA CONSUMER - SJIT,MUM_FC,6,0,0,no,40.1,yes,Beauty & Personal Care,Mamaearth,28546552,One Size,6,6,6,1434,Organic,Myntra,Mamaearth Creamy Matte Long Stay Lipstick With Murumuru Butter – Apricot Taupe,Lipstick,Women,Apricot Taupe,399,239,Markdown,Active,2025-01-01,,HONASA CONSUMER - SJIT,https://www.myntra.com/lipstick/mamaearth/mamaearth-creamy-matte-long-stay-lipstick-with-murumuru-butter---apricot-taupe/28546552/buy,2026-08-01,Public Myntra product listing snapshot,Synthetic demo planning assumption
2026-06-10,MYN-19917876-KING,Supercom Net,KOL_FC,6,0,0,no,88,yes,Home & Living,KLOTTHE,19917876,King,6,6,6,2154,Organic,Myntra,KLOTTHE Ruby Blue Conversational Cotton 300 TC King Fine Bedsheet with 2 Pillow Covers – 250 × 220 cm,Bedsheets,Home,Ruby Blue,2999,359,Core,Active,2025-01-01,,Supercom Net,https://www.myntra.com/bedsheets/klotthe/klotthe-ruby-blue-conversational-cotton-300-tc-king-fine-bedsheet-with-2-pillow-covers-250-x-220-cm/19917876/buy,2026-08-01,Public Myntra product listing snapshot,Synthetic demo planning assumption
2026-06-10,MYN-38831890-KING,INDRA FAB PRIVATE LIMITED,BLR_FC,9,1,0,no,67,yes,Home & Living,Sangria,38831890,King,9,9,8,11872,Organic,Myntra,Sangria Blue 300 TC King Double Bedsheet With 2 Pillow Covers – 2.74 m × 2.74 m,Bedsheets,Home,Blue,4499,1484,Core,Active,2025-01-01,,INDRA FAB PRIVATE LIMITED,https://www.myntra.com/bedsheets/sangria/sangria-blue-300-tc-king-double-bedsheet-with-2-pillow-covers-274-m-x-274-m/38831890/buy,2026-08-01,Public Myntra product listing snapshot,Synthetic demo planning assumption
2026-06-10,MYN-38606077-KING,FASHION DECOR,DEL_FC,3,0,0,no,80.1,yes,Home & Living,FABINALIV,38606077,King,3,3,3,1992,Organic,Myntra,FABINALIV Off White Cartoon Print 300 TC King Bedsheet with 2 Pillow Covers,Bedsheets,Home,Off White,3329,664,End of Life,Active,2025-01-01,2026-07-31,FASHION DECOR,https://www.myntra.com/bedsheets/fabinaliv/fabinaliv-off-white-cartoon-print-300-tc-king-bedsheet-with-2-pillow-covers/38606077/buy,2026-08-01,Public Myntra product listing snapshot,Synthetic demo planning assumption
2026-06-11,MYN-3314131-M,GARG ACRYLICS LTD.,BLR_FC,54,4,2,no,20.1,yes,Men Western Wear,Roadster,3314131,M,54,52,48,11472,Organic,Myntra,Roadster Men Black Solid Round Neck T-shirt,T-shirts,Men,Black,299,239,Growth,Active,2025-01-01,,GARG ACRYLICS LTD.,https://www.myntra.com/tshirts/roadster/roadster-men-black-solid-round-neck-t-shirt/3314131/buy,2026-08-01,Public Myntra product listing snapshot,Synthetic demo planning assumption
2026-06-11,MYN-3314131-M,GARG ACRYLICS LTD.,DEL_FC,33,3,1,no,20.1,yes,Men Western Wear,Roadster,3314131,M,33,32,29,6931,Organic,Myntra,Roadster Men Black Solid Round Neck T-shirt,T-shirts,Men,Black,299,239,Core,Active,2025-01-01,,GARG ACRYLICS LTD.,https://www.myntra.com/tshirts/roadster/roadster-men-black-solid-round-neck-t-shirt/3314131/buy,2026-08-01,Public Myntra product listing snapshot,Synthetic demo planning assumption
2026-06-11,MYN-7139482-32,AR FASHION STUDIO,MUM_FC,17,2,1,no,57.1,yes,Men Western Wear,Roadster,7139482,32,17,16,14,10206,Organic,Myntra,Roadster Men Black Slim Fit Mid-Rise Clean Look Stretchable Jeans,Jeans,Men,Black,1699,729,Core,Active,2025-01-01,,AR FASHION STUDIO,https://www.myntra.com/jeans/roadster/roadster-men-black-slim-fit-mid-rise-clean-look-stretchable-jeans/7139482/buy,2026-08-01,Public Myntra product listing snapshot,Synthetic demo planning assumption
2026-06-11,MYN-7139482-34,AR FASHION STUDIO,BLR_FC,12,2,0,no,57.1,yes,Men Western Wear,Roadster,7139482,34,12,12,10,7290,Organic,Myntra,Roadster Men Black Slim Fit Mid-Rise Clean Look Stretchable Jeans,Jeans,Men,Black,1699,729,Markdown,Active,2025-01-01,,AR FASHION STUDIO,https://www.myntra.com/jeans/roadster/roadster-men-black-slim-fit-mid-rise-clean-look-stretchable-jeans/7139482/buy,2026-08-01,Public Myntra product listing snapshot,Synthetic demo planning assumption
2026-06-11,MYN-20721342-M,M/S IBA CRAFTS PRIVATE LIMITED,MUM_FC,30,7,2,no,64,yes,Women Western Wear,DressBerry,20721342,M,30,28,21,23436,Organic,Myntra,DressBerry Pink Floral Midi Dress,Dresses,Women,Pink,3099,1116,Core,Active,2025-01-01,,M/S IBA CRAFTS PRIVATE LIMITED,https://www.myntra.com/dresses/dressberry/dressberry-pink-floral-midi-dress/20721342/buy,2026-08-01,Public Myntra product listing snapshot,Synthetic demo planning assumption
2026-06-11,MYN-20721342-M,M/S IBA CRAFTS PRIVATE LIMITED,BLR_FC,22,5,1,no,64,yes,Women Western Wear,DressBerry,20721342,M,22,21,16,17856,Organic,Myntra,DressBerry Pink Floral Midi Dress,Dresses,Women,Pink,3099,1116,Core,Active,2025-01-01,,M/S IBA CRAFTS PRIVATE LIMITED,https://www.myntra.com/dresses/dressberry/dressberry-pink-floral-midi-dress/20721342/buy,2026-08-01,Public Myntra product listing snapshot,Synthetic demo planning assumption
2026-06-11,MYN-32016912-S,Vision Star,KOL_FC,32,4,1,no,59.1,yes,Women Western Wear,DressBerry,32016912,S,32,31,27,7722,Organic,Myntra,DressBerry Square Neck Top,Tops,Women,As listed,699,286,Core,Active,2025-01-01,,Vision Star,https://www.myntra.com/tops/dressberry/dressberry-square-neck-top/32016912/buy,2026-08-01,Public Myntra product listing snapshot,Synthetic demo planning assumption
2026-06-11,MYN-32016912-M,Vision Star,DEL_FC,23,5,1,no,59.1,yes,Women Western Wear,DressBerry,32016912,M,23,22,17,4862,Organic,Myntra,DressBerry Square Neck Top,Tops,Women,As listed,699,286,Core,Paused,2025-01-01,,Vision Star,https://www.myntra.com/tops/dressberry/dressberry-square-neck-top/32016912/buy,2026-08-01,Public Myntra product listing snapshot,Synthetic demo planning assumption
